part_id,vehicle_id,fitment,adapter_notes,source_url,confidence,evidence
luna-talaria-sting-420-oring-chain-106,talaria-sting-mx5,incompatible,,https://lunacycle.com/talaria-sting-replacement-420-o-ring-chain/,high,Luna: Will NOT Fit the MX5 or the XXX
luna-talaria-xxx-420-oring-chain-102,talaria-sting-mx5,incompatible,Wrong length / model,https://lunacycle.com/talaria-xxx-pro-replacement-420-o-ring-chain/,high,Luna: Will NOT Fit the MX5 or MX4
rfloxa-max-triple-clamp,talaria-sting-mx5,adapter,FastAce AHX12RV/ALX13RC or RFLoXa FCG31/32. Talaria needs lower-bearing spacer.,https://www.rflo-xa.com/products/rfloxa-max-triple-clamp-for-fastace-ahx12rv-alx13rc-front-fork-for-surron-talaria,high,"Official: Talaria Sting MX3/MX4/MX5, Sur-Ron Light Bee, and Eride Pro"
skrmod-talaria-plus50,talaria-sting-mx5,direct,Street version; longer chain; may need caliper/axle tweaks if already modified,https://skrmod.com/products/talaria-sting-r-swingarm-50mm-extended,high,"Official: MX5 Pro, MX4, MX3"
tb-moto-brake-caliper-bracket-front,talaria-sting-mx5,incompatible,Vendor: DOES NOT FIT MX5,https://tbelectricmoto.com/products/moto-brake-conversion-kit-front-caliper-mounting-bracket,high,TB Electric: DOES NOT FIT MX5
warp9-220mm-caliper-adapter,talaria-sting-mx5,platform,Dealer fitment list; official page does not enumerate these,https://revrides.com/products/warp-9-220mm-rear-brake-rotor-adapter,medium,REVRides fitment list for Warp 9 220mm rear adapter
warp9-fastace-drop-crown,talaria-sting-mx5,incompatible,Official: not compatible with MX5 or OEM Talaria factory forks,https://warp9racing.com/products/fastace-triple-clamps,high,"Official notes: Not compatible with Volar, MX5 or Rippin Moto brake systems; will not fit OEM Talaria factory forks"
warp9-steerlock-stem-lock,talaria-sting-mx5,platform,"Dealer list, not official Warp9 tags",https://tbelectricmoto.com/products/warp-9-stem-lock,medium,"TB Electric bike fitment includes MX5, E-Ride Pro SS 1/2/3, SR"
dunlop-mx33-70-100-19,talaria-xxx,platform,Verify crown/swingarm clearance,https://revrides.com/products/dunlop-geo-max-mx33-for-surron-e-ride-pro-talaria-and-more,medium,REVRides MX33 page fitment list; 70/100-19 called out as e-moto size
dunlop-mx33-90-100-16,talaria-xxx,platform,16in rear conversion size,https://revrides.com/products/dunlop-geo-max-mx33-for-surron-e-ride-pro-talaria-and-more,medium,REVRides MX33 page lists 90/100-16 among e-moto sizes
ebg-xxx-primary-pulley-belt-kit,talaria-xxx,direct,Confirm 18 vs 20mm belt width vs stock 16mm,https://ebikegarage.shop/product/talaria-xxx-primary-drive-front-rear-pulley-v2/,high,Official: Talaria XXX — all years; direct OEM replacement
ebmx-x-9000-talaria-xxx-harness-brackets-plus-bashguard,talaria-xxx,direct,,https://chargedcycleworks.com/products/x-9000-talaria-xxx-harness-brackets-bashguard-excludes-controller,high,For Talaria XXX; choose V2 or V
ebmx-xlb-60-core,talaria-xxx,adapter,Harness adapters required,https://www.ebmx.com/xlb-60-core,high,Official: Talaria xXx (harness adapters required)
ebmx-xlb-60-mount-bashguard-and-harness-light-bee,talaria-xxx,direct,,https://chargedcycleworks.com/products/ebmx-xlb-60-mount-bashguard-and-harness-set-for-light-bee,high,ra Bee; Talaria X3/MX3/MX4/MX5; Ve
ebmx-xlb-60-race,talaria-xxx,adapter,Harness adapters required per EBMX,https://www.ebmx.com/xlb-60-race,high,Official: Talaria xXx (harness adapters required)
fastace-four-piston-kit,talaria-xxx,platform,Power-off sensor only on Talaria MX3/MX4; others without cut-off,https://eoffroadparts.com/products/hydraulic-disc-brakes-kit-for-talaria-mx3-r-mx4-xxx-segway-x160-x260-sur-ron-light-bee-x-79-bikes-e-ride-pro-ss,medium,"Listing: Talaria MX3/MX4/XXX, Light Bee X, X160/X260, 79Bike Falcon M, E Ride Pro-SS"
gritshift-heavy-hitter-lightning-stop,talaria-xxx,adapter,Bracket+rotor only; needs Brembo P32/P34 + Magura/Brembo master. Talaria spacer included.,https://revrides.com/products/heavy-hitter-lightning-stop-mx-conversion-big-brake-kit,medium,"REVRides fitment: Sur Ron LBX, Segway X260/X160, Talaria MX3/MX4/XXX, Eride Pro/SS, 79bike Falcon-M"
kke-19-16-talaria,talaria-xxx,direct,Stock disc and sprocket,https://gritshift.com/products/kke-racing-16-19-billet-upgraded-wheel-set,high,"GritShift: Talaria Sting MX3, MX4, XXX"
luna-talaria-cnc-sprocket-54t,talaria-xxx,direct,MX3/MX4 chain chart; XXX subtract 4 links. 54T = 110 links on MX3/MX4.,https://lunacycle.com/talaria-cnc-sprocket-42-64-tooth/,high,"Luna: Fits Talaria (all models), Sur-Ron light bee x and Segway 260/160"
luna-talaria-sting-420-oring-chain-106,talaria-xxx,incompatible,,https://lunacycle.com/talaria-sting-replacement-420-o-ring-chain/,high,Luna: Will NOT Fit the MX5 or the XXX
luna-talaria-xxx-420-oring-chain-102,talaria-xxx,direct,102L for stock 48T XXX,https://lunacycle.com/talaria-xxx-pro-replacement-420-o-ring-chain/,high,Luna: Replacement stock chain for the XXX on 48T; 102 links
shinko-241-275-19,talaria-xxx,platform,19in front/rear size; confirm rim width. Sold each.,https://revrides.com/products/shinko-241-for-surron-e-ride-pro-talaria-and-more,medium,REVRides fitment list includes these e-moto models; size 2.75-19 PN 87-4446
shinko-241-300-16,talaria-xxx,platform,16in rear — typically a 19/16 conversion not stock 19/19 Ultra Bee,https://revrides.com/products/shinko-241-for-surron-e-ride-pro-talaria-and-more,medium,REVRides same platform list; size 3.00-16 PN 87-4441
talaria-xxx-74v,talaria-xxx,direct,,,high,title says Talaria XXX 74V
tb-moto-brake-caliper-bracket-front,talaria-xxx,adapter,Moto caliper + 240mm moto rotor. SS 2.0 only with Fastace fork.,https://tbelectricmoto.com/products/moto-brake-conversion-kit-front-caliper-mounting-bracket,high,TB Electric front bracket fitment list
volar-sport-full-brake-kit,talaria-xxx,adapter,Order Surron vs Talaria fitment. E-Ride SS 2.0 older RST fork has own adapter; Fastace uses Surron. 14-21in wheels.,https://revrides.com/products/volar-sport-full-brake-kit-front-rear-for-e-ride-pro-sur-ron-talaria-more,high,REVRides bike fitment list names these platforms and Surron vs Talaria mount brackets
warp9-19-16-talaria-xxx-mx3-mx4,talaria-xxx,direct,Talaria hub pattern; not Surron,https://warp9racing.com/products/surron-light-bee-eride-pro-s-ss-2-0-ventus-79-bike-falcon-19-16-wheel-set-copy,high,Official: specifically spec'd for Talaria XXX/MX3/MX4
warp9-220mm-caliper-adapter,talaria-xxx,platform,Dealer fitment list; official page does not enumerate these,https://revrides.com/products/warp-9-220mm-rear-brake-rotor-adapter,medium,REVRides fitment list for Warp 9 220mm rear adapter
warp9-rear-420-sprocket-54t,talaria-xxx,direct,54T needs ~110-link chain; stock chain only to 48T,https://gritshift.com/products/warp-9-e-bike-rear-sprocket,high,"GritShift fitment: Sur Ron LBX/S, Segway X160/X260, Talaria MX3/MX4, XXX, E Ride Pro-S/SS/2.0, 79Bike Falcon Pro/GT, Rawr Mantis X/Pro"
warp9-rear-420-sprocket-58t,talaria-xxx,direct,58T typically ~112-link on LBX/Sting,https://gritshift.com/products/warp-9-e-bike-rear-sprocket,high,"GritShift fitment: Sur Ron LBX/S, Segway X160/X260, Talaria MX3/MX4, XXX, E Ride Pro-S/SS/2.0, 79Bike Falcon Pro/GT, Rawr Mantis X/Pro"
warp9-rear-420-sprocket-64t,talaria-xxx,direct,64T typically ~116-link on LBX/Sting,https://gritshift.com/products/warp-9-e-bike-rear-sprocket,high,"GritShift fitment: Sur Ron LBX/S, Segway X160/X260, Talaria MX3/MX4, XXX, E Ride Pro-S/SS/2.0, 79Bike Falcon Pro/GT, Rawr Mantis X/Pro"
warp9-steerlock-stem-lock,talaria-xxx,direct,Falcon S needs Warp 9 bar clamps. Two versions: fender-mount vs no-fender.,https://www.warp9racing.com/product/surron-talaria-stem-lock/,high,"Official tags: Light Bee, Segway, Sting MX3, Sting R-MX4, XXX, Falcon M/S"
ebmx-xlb-60-mount-bashguard-and-harness-light-bee,ventus-one,direct,,https://chargedcycleworks.com/products/ebmx-xlb-60-mount-bashguard-and-harness-set-for-light-bee,high,X3/MX4/MX5; Ventus One/One +; Zero
